"94.851.318/0001-20";"ESTRUTURAL MONTAGEM TECNICA LTDA  MASSA FALIDA";;"182.816,80"
"07.319.642/0001-05";"MASSA FALIDA DE CAMBRY MINERACAO SA";"CAMBRY MINERACAO";"182.658,54"
"05.405.542/0001-68";"MASSA FALIDA DA MUNDIAL LOGISTICA EMPRESARIAL LTDA";"TLA LOGISTICA";"181.241,88"
"25.100.223/0099-65";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"181.048,70"
"22.378.057/0001-61";"MASSA FALIDA DA VIA LESTE PINTURAS E REVESTIMENTOS LTDA";;"181.044,43"
"98.038.771/0073-47";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";"TRESMAIENSE";"179.981,67"
"92.997.907/0122-82";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";;"179.226,98"
"07.229.507/0001-60";"ATIMA CONSERVACAO E SERVICOS LTDA  MASSA FALIDA";;"178.393,90"
"38.596.011/0001-59";"MASSA FALIDA ENGETOSTES EMPREENDIMENTOS E CONSTRUCOES LTDA";;"178.163,74"
"06.119.373/0002-43";"MASSA FALIDA DE IPV INDUSTRIA E COMERCIO DE PECAS PARA VEICULOS LTDA";;"177.979,07"
"52.543.691/0001-73";"MASSA FALIDA INDUSTRIA GRAFICA MOGIANA LIMITADA";;"175.864,39"
"51.655.371/0003-04";"GARAVELO & CIA MASSA FALIDA";;"175.298,85"
"40.494.619/0004-67";"MASSA FALIDA DE BRAIN TECNOLOGIA LTDA";;"174.493,30"
"05.052.586/0001-51";"MASSA FALIDA DE PAVIMESI PAVIMENTACOES ASFALTICA LTDA";;"173.359,04"
"96.738.828/0001-10";"MASSA FALIDA SCHAEFFER E WULFF E CIA LTDA";;"173.323,81"
"20.520.110/0005-15";"MASSA FALIDA DE PEK INDUSTRIA E COMERCIO LTDA";;"172.937,10"
"00.845.302/0001-60";"MASSA FALIDA DE CALCADOS LUZINE LTDA";;"172.423,04"
"01.654.003/0001-01";"MASSA FALIDA CONLUX CONSTRUCOES E REDE LTDA";"CONLUX";"172.273,39"
"72.741.457/0001-68";"KF USINAGEM IND E COM LTDA MASSA FALIDA";;"171.487,04"
"13.488.250/0001-64";"PRODUTOS CERAMICOS SANTO ANTONIO LARANJAL PAULISTA LTDA MASSA FALIDA";"PRODUTOS CERAMICOS SANTO ANTONIO";"171.210,13"
"88.390.166/0001-02";"ADMINISTRADORA TRILHO OTERO LTDA  MASSA FALIDA";"TRILHOTERO";"171.103,75"
"88.248.802/0001-66";"CASA DE CARNES DOM PEDRITO LTDA  MASSA FALIDA";;"170.089,68"
"02.239.181/0001-39";"FERRESA ENGENHARIA E CONSTRUCOES LTDA MASSA FALIDA";"FERRESA ENGENHARIA E CONSTRUCOES";"169.544,65"
"14.598.821/0001-86";"MASSA FALIDA DE TEAM WAND PERSONAL CROSSFIGHT BSB LTDA";"TEAM WAND CROSSFIGHT";"169.458,81"
"15.614.744/0001-73";"MASSA FALIDA T V TRANSPORTES LTDA";"T & V TRANSPORTES";"167.304,45"
"19.791.359/0001-52";"MASSA FALIDA DE IBIRAPUERA MOVEIS INDUSTRIA E COMERCIO LTDA";"IBIRAPUERA MOVEIS";"166.994,27"
"25.100.223/0004-02";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";"RODOVIARIO RAMOS";"166.769,10"
"89.795.645/0001-71";"MASSA FALIDA MASTRANGELLO IND COM DE CALCADOS LTDA";;"165.891,37"
"52.056.231/0002-00";"MASSA FALIDA COMERCIAL DEL POLO LTDA";"CAETANO IMOVEIS";"165.361,41"
"55.451.942/0008-54";"MILAN INDUSTR.COM.EXP.DE GRANITOS LTDA-MASSA FALIDA";;"165.165,42"
"14.606.384/0001-03";"MASSA FALIDA DE LIBIA COMERCIO DE MOVEIS LTDA";;"164.426,22"
"88.712.856/0001-30";"MODUL HAB HABITACOES MODULADAS LTDA  MASSA FALIDA";"MODUL HAB";"164.300,94"
"71.399.919/0001-48";"MASSA FALIDA DE CASA CRUZEIRO DO SUL LTDA";;"164.290,43"
"00.915.297/0001-15";"DOC SERVER INFORMATICA MASSA FALIDA";"DOC SERVER";"163.934,74"
"03.701.471/0002-04";"MASSA FALIDA ORGAL VIGILANCIA E SEGURANCA LTDA";"ORGAL  VIGILANCIA E SEGURANCA LTDA";"163.926,94"
"91.665.216/0001-21";"MASSA FALIDA CALCADOS NOEL LTDA";;"163.899,26"
"33.519.695/0001-71";"MASSA FALIDA SOSETE REPR DE HOTEIS E TURISMO LTDA";;"163.540,62"
"25.724.493/0001-33";"MASSA FALIDA DA M S EQUIPAMENTOS E SERVICOS LTDA";;"163.290,41"
"61.093.704/0001-40";"MASSA FALIDA A GABRIEL & CIA LTDA";;"163.041,70"
"00.949.610/0008-02";"MASSA FALIDA  SUPERMERCADO MODELO LTDA";"SUPERMERCADO MODELO";"162.846,65"
"22.444.517/0001-02";"MASSA FALIDA DA PAPELARIA OFICINA DA COR LTDA";"OFICINA DA COR";"162.523,17"
"16.660.093/0001-10";"MASSA FALIDA DE INNOVARE CONSTRUES COMERCIAIS E RESIDENCIAIS LTDA";;"160.106,26"
"93.777.332/0001-68";"GRAFICA EDITORA SEEL LTDA  MASSA FALIDA";"GRAFICA EDITORA SEEL LTDA";"160.080,50"
"07.636.244/0001-04";"MASSA FALIDA DE CHENILLE DO NORDESTE S A CHENOSA";"CHENOSA";"159.796,85"
"07.998.164/0012-51";"MASSA FALIDA DE COMPANHIA INDUSTRIAL BRASILEIRA DE ALMENTOS CBR";;"159.650,23"
"00.949.610/0015-31";"MASSA FALIDA  SUPERMERCADO MODELO LTDA";"ATACADO MODELO TANGARA";"158.596,07"
"71.109.961/0001-87";"MASSA FALIDA  DE PREMIUM NUTRICAO ANIMAL LTDA";;"158.498,23"
"65.862.971/0001-96";"MASSA FALIDA DE PRUDENMAQ DISTRIBUIDORA DE PECAS LTDA";;"156.737,54"
"64.220.627/0001-30";"MASSA FALIDA DO AUTO POSTO PANTANAL LTDA";;"156.736,18"
"85.092.898/0001-28";"MASSA FALIDA DE DIABRAS FERRAMENTAS E ABRASIVOS";;"156.398,50"
"07.055.911/0001-65";"MASSA FALIDA DA V.K.N. CONFECCOES LTDA";;"156.158,22"
"18.299.370/0006-41";"MASSA FALIDA DE SEMPRE VIVA   MINERACAO CONSTRUCOES E TRANSPORTES LTDA";;"155.430,18"
"66.361.148/0001-60";"MASSA FALIDA DE JOSE MILTON GONCALVES E CIA LTDA";;"155.249,73"
"07.998.164/0020-61";"MASSA FALIDA DE COMPANHIA INDUSTRIAL BRASILEIRA DE ALMENTOS CBR";;"154.987,44"
"06.333.753/0001-03";"MASSA FALIDA RODRIGO RODRIGUES  LONDON TOUR";"LONDON TOUR";"154.739,27"
"61.192.761/0002-68";"MASSA FALIDA INDUSTRIA E COMERCIO P BLUMENTHAL SA";;"154.644,81"
"09.101.226/0003-15";"MASSA FALIDA MAIS COMERCIO VAREJISTA ATACADISTA TRANSPORTADORA IMPORTADORA E EXPORTADORA DE PRODUTOS ALIMENTICIOS LTDA";"MAIS ATACADISTA";"154.490,18"
"04.447.392/0001-92";"MASSA FALIDA L C BONAFE CONSTRUCOES LTDA";;"153.720,83"
"88.649.942/0001-46";"MASSA FALIDA METALURGICA INDUSGAS LTDA";;"153.464,88"
"71.166.656/0001-27";"MASSA FALIDA DE JR PECAS DIESEL LTDA";"JR PECAS";"153.194,14"
"61.400.461/0001-46";"MASSA FALIDA DE CONMOVEL CONSORCIO NACIONAL MOTO VEICULOS E ELETRODOMESTICOS SC LTDA";;"152.040,90"
"02.390.510/0001-48";"METROPOLITANA  COMERCIAL DE BEBIDAS LTDA  MASSA FALIDA";;"151.869,71"
"01.597.168/0015-94";"TINTO HOLDING LTDA MASSA FALIDA";"BERTIN LTDA";"151.399,75"
"24.582.015/0001-73";"MORAIS & SILVA CAFETERIA LTDA  MASSA FALIDA";;"151.347,29"
"92.997.907/0194-57";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"CENTROUTIL";"151.188,48"
"90.913.237/0001-56";"GOL GERENCIADORA DE OBRAS LTDA  MASSA FALIDA";"GOL GERENCIADORA DE OBRAS";"151.139,79"
"92.194.570/0001-88";"FERPA  PRODUTOS ALIMENTICIOS LTDA  MASSA FALIDA";"FERPA";"150.389,64"
"55.722.888/0002-49";"MASSA FALIDA DUKO INDUSTRIA TEXTIL LTDA";;"150.216,30"
"76.783.174/0001-30";"IND E COM DE PRODUTOS QUIMICOS OURO VERDE LTDA MASSA FALIDA";;"149.841,23"
"05.720.289/0002-18";"MASSA FALIDA DE CAMELO RIBEIRO & CIA LTDA";;"149.773,41"
"92.721.661/0039-05";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"149.731,47"
"03.036.895/0001-02";"MASSA FALIDA DA GERAL TRACTOR COMERCIO DE PECAS E TRATORES LTDA";;"148.809,64"
"26.280.115/0001-70";"MASSA FALIDA DA M. B. S. EMBALAGENS E ARTIGOS PARA ESCRITORIO LTDA";;"148.541,41"
"34.147.264/0001-94";"MASSA FALIDA FRIZEM FRIGORIFICO IND FRO MEAT SA";"3 LIQUIDANTE JUDICIAL";"148.100,80"
"91.664.623/0007-00";"CALCADOS CENTENARIO LTDA MASSA FALIDA";"CENTENARIO";"147.209,17"
"25.575.481/0001-94";"MASSA FALIDA DE IATTO EMPREENDIMENTOS LTDA";"CONSORCIO IATTO LAMBERTUCCI";"146.938,87"
"87.496.394/0001-07";"LABORATORIO PAMPA LTDA  MASSA FALIDA";;"146.097,21"
"92.997.907/0196-19";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"CENTROUTIL";"145.939,16"
"92.659.549/0008-87";"CASAS CARVALHO SA CONFECCOES E COMERCIO DE TECIDOS  MASSA FALIDA";"CASAS CARVALHO";"145.718,04"
"09.427.493/0013-59";"MASSA FALIDA USINA SANTANA SOCIEDADE ANONIMA";;"145.557,50"
"71.124.234/0015-94";"MASSA FALIDA DA COMERCIAL HERCULANO BORGES LTDA";;"145.464,26"
"26.628.645/0001-67";"MASSA FALIDA DE PONTUALE ENGENHARIA EIRELI";"SOSTENI ENGENHARIA";"145.199,57"
"11.491.963/0001-51";"MASSA FALIDA DE RW CARRINHOS LTDA";"RW CARRINHOS";"144.979,88"
"71.124.234/0010-80";"MASSA FALIDA DA COMERCIAL HERCULANO BORGES LTDA";;"144.704,85"
"18.751.149/0060-28";"MASSA FALIDA DE FRIGOBOM LIMITADA";;"144.201,58"
"30.257.083/0001-60";"MASSA FALIDA TECNILAR PLANEJAMENTO E VENDAS LTDA";;"143.558,64"
"25.100.223/0089-93";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"142.736,30"
"09.034.220/0001-00";"MIRA EXPRESS LTDA MASSA FALIDA";"MIRA EXPRESS LOGISTICA";"142.092,16"
"89.160.717/0001-04";"MASSA FALIDA HANSA INDUSTRIA DE MAQUINAS";;"141.829,40"
"83.094.193/0006-29";"MASSA FALIDA DE INTERFIBRA INDUSTRIAL SA";;"141.300,65"
"97.278.063/0001-46";"SAN IZIDRO SA INDUSTRIA E COMERCIO DE CALCADOS  MASSA FALIDA";;"140.362,43"
"43.144.146/0001-13";"MASSA FALIDA DE TEXTIL ESTAMPARIA RIFAMA LTDA";;"140.253,02"
"03.203.191/0001-87";"MASSA FALIDA DE SIMONE ALVES DA CRUZ DE CASTRO";"SUNSHINE VIAGENS E DESTINOS";"139.003,80"
"02.063.115/0001-50";"MASSA FALIDA DE FOURTECH CADCAM LTDA";"FOURTECH";"138.657,79"
"37.867.082/0001-86";"MASSA FALIDA CHIMACOL MATERIAIS PARA CONSTRUCAO LTDA";"CHIMACOL";"138.550,15"
"02.443.431/0003-10";"MASSA FALIDA DA SINGULARE PREMOLDADOS EM CONCRETO EIRELI";"SINGULARE PREMOLDADOS EM CONCRETO LTDA.";"138.051,91"
"02.761.153/0001-87";"MASSA FALIDA FRIGORIFICO INDUSTRIAL E COMERCIAL MAITRIN LTDA";;"137.992,41"
"14.961.312/0002-57";"AGROPECUARIA SAO LUCAS SA  MASSA FALIDA";"FAZENDA SANTA IZABEL";"137.819,89"
"00.507.144/0001-39";"OPTICA PONTO DE VISTA LTDA  MASSA FALIDA";;"137.402,15"
"21.594.726/0001-70";"MASSA FALIDA DO BANCO ROYAL DE INVESTIMENTO S A";;"137.137,81"
"90.820.044/0001-50";"MM METAIS MARTHA LTDA  MASSA FALIDA";"MM METAIS MARTHA";"135.695,26"
"84.429.729/0001-78";"INDUSTRIA DE CALCADOS GOSCH IRMAOS SA MASSA FALIDA";;"135.679,18"
"80.664.162/0001-63";"JOSE MARTINS MORENO EIRELI MASSA FALIDA";"MOVEIS MARTINS";"135.661,65"
"87.244.539/0001-74";"MASSA FALIDA CALCADOS SCHAEFFER SA INDUSTRIA E COMERCIO";;"135.202,97"
"19.482.371/0003-47";"MASSA FALIDA DE CONSTRUTORA VIANINI SA";;"134.386,59"
"01.138.382/0001-87";"MASSA FALIDA ALTERMIDIA INDUSTRIA E COMERCIO DE PAINEIS LTDA";"ALTERMIDIA";"134.037,17"
"74.390.162/0001-10";"MASSA FALIDA DE CENTER ODONTOLOGICO COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS LTDA";"GODOY DISTRIBUIDORA";"133.862,43"
"92.021.419/0001-48";"MASSA FALIDA DISTRIBUIDORA PARLAMEN DE AUTO PECAS LTDA";;"133.397,78"
"04.540.228/0001-25";"NERCI LUIZ TAGLIARI TRANSPORTES EIRELI  MASSA FALIDA";"RODOTITI TRANSPORTES";"133.197,04"
"25.100.223/0067-88";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";"RAMOS TRANSPORTE";"133.020,68"
"76.483.916/0002-92";"MASSA FALIDA DE HERMES MACEDO SA";;"132.909,13"
"66.301.177/0004-89";"MASSA FALIDA DE SOCIEDADE MINEIRA DE PNEUS LTDA";;"132.452,50"
"93.427.888/0001-24";"CARRA COMERCIO E REPRESENTACOES LTDA. MASSA FALIDA";;"132.153,22"
"17.957.325/0002-40";"MASSA FALIDA  ATALAIA SA INDUSTRIA  E COMERCIO DE CALCADOS";;"131.075,54"
"03.332.978/0001-49";"MASSA FALIDA DE NEW SCREEN SERIGRAFIA LTDA";;"130.472,08"
"92.997.907/0016-71";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"SUPERCADOS DO SUL";"130.383,81"
"92.997.907/0144-98";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";;"130.251,22"
"87.947.172/0001-55";"LIVRARIA E DITORA AGROPECUARIA LTDA MASSA FALIDA";;"130.214,57"
"76.491.828/0031-77";"MASSA FALIDA EMILIO ROMANI SOCIEDADE ANONIMA";;"129.670,12"
"87.027.348/0001-50";"DIPAGRO COMERCIO E REPRESENTACOES LTDA MASSA FALIDA";;"128.886,48"
"92.997.907/0021-39";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"ZAFFARI";"128.634,56"
"92.721.661/0008-09";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"128.570,69"
"30.543.516/0002-24";"MASSA FALIDA DE GRUBB REPRESENTACAO COMERCIO E INDUSTRIA DE ROUPAS LTDA";"DAIKIRY";"128.268,92"
"97.222.012/0001-00";"NOEMY OFELIA MONTEIRO OLIVEIRA  MASSA FALIDA";"MINI MERCADO DANI";"128.041,97"
"08.509.263/0001-32";"PSE PRESTACAO DE SERVICOS GRAFICOS LTDA  MASSA FALIDA";"PSE PRESTACAO DE SERVICOS GRAFICOS";"127.566,38"
"60.847.514/0003-70";"MASSA FALIDA DE MECANICA CONTINENTAL SA EQUIPAMENTOS INDUSTRIAIS";;"127.527,29"
"03.532.412/0001-60";"MASSA FALIDA DE POSTO ALASKA LTDA";"POSTO ALASKA";"127.291,97"
"08.899.153/0001-24";"MASSA FALIDA C. A. GOULART TELECOMUNICOES";"FACIL TELECOM";"126.574,69"
"00.088.542/0001-68";"MASSA FALIDA FORDIESEL AUTO PEAS E SERVICOS LTDA";;"126.161,43"
"29.737.863/0001-28";"MASSA FALIDA FORTUNE EMPREITEIRA LTDA";;"126.074,18"
"92.030.469/0001-91";"MASSA FALIDA RECH DISTRIBUIDORA DE COSMETICOS LTDA";;"125.700,41"
"72.910.219/0001-39";"MASSA FALIDA DE METALURGICA DE PRECISAO MONDRAGON LTDA";;"125.514,99"
"05.088.570/0003-60";"MASSA FALIDA DE BELAUTO ADMINISTRADORA LTDA EM LIQUIDACAO";"BELAUTO";"125.505,79"
"92.752.831/0019-67";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"A CAMBIAL";"125.500,51"
"05.820.148/0001-96";"MASSA FALIDA DE TEAR  TAPETES E VELUDOS LTDA";;"124.912,62"
"01.820.126/0001-75";"MASSA FALIDA MESA POSTA SERVICOS DE BUFFET LTDA";;"124.259,34"
"92.997.907/0101-58";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";;"123.632,95"
"25.100.223/0097-01";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"123.548,86"
"65.412.843/0001-40";"MASSA FALIDA DE STARK COMERCIO DE SISTEMAS CONTRA INCENDIO LTDA.";"VESTA SISTEMAS CONTRA INCENDIO";"123.294,89"
"23.584.337/0001-99";"MASSA FALIDA DE GRANDON INDUSTRIA DE GRANITO LTDA";;"123.251,68"
"20.992.822/0001-03";"MASSA FALIDA DA ICC PINTURAS INDISTRIAIS LTDA";;"123.117,77"
"92.078.013/0001-00";"PAPILLON CALCADOS LTDA  MASSA FALIDA";"PAPILLON";"121.536,96"
"65.118.879/0001-16";"MASSA FALIDA DE TERCROM INDUSTRIA E COMERCIO LTDA";;"121.420,33"
"92.997.907/0002-76";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"SUPERMERCADOS DO SUL";"121.196,71"
"25.100.223/0057-06";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"120.757,60"
"05.757.891/0001-49";"BASE SISTEMAS CONSTRUTIVOS LTDA MASSA FALIDA";;"120.649,59"
"17.266.529/0002-35";"MASSA FALIDA DE UNISA UNIAO INDUSTRIAL DE BORRACHA S.A.";"UNISA";"119.871,25"
"92.896.901/0011-01";"KIRK SA COMERCIO DO VESTUARIO  MASSA FALIDA";"KIRK";"119.495,10"
"01.556.141/0094-57";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"119.432,57"
"95.195.186/0015-93";"MASSA FALIDA INDUSTRIAS BERGER SA COUROS E CALCADOS";;"119.116,99"
"96.743.083/0001-88";"MASSA FALIDA VALMOR ANTONIO SCHMIDT";;"118.916,22"
"04.596.676/0001-40";"PLANETA WELLNESS COMERCIO LTDA  MASSA FALIDA";"ACADEMIA BODY FITNESS";"118.763,01"
"27.634.518/0001-33";"MASSA FALIDA MARCYS MODAS LTDA";"2 LIQUIDANTE JUDICIAL";"118.700,53"
"37.646.411/0003-20";"MASSA FALIDA SECOS E MOLHADOS 5 AVENIDA LTDA";;"118.008,52"
"92.997.907/0185-66";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"CENTROUTIL";"117.128,57"
"08.596.945/0001-20";"HERMMANN WILKER WANDERLEI LIMA EIRELI  MASSA FALIDA";"N D MOVEIS E ELETRO";"116.309,53"
"95.195.186/0014-02";"MASSA FALIDA INDUSTRIAS BERGER SA COUROS E CALCADOS";;"115.171,00"
"92.721.661/0018-72";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"114.898,21"
"53.196.655/0003-05";"SALIONI ENGENHARIA INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";;"114.820,19"
"03.458.260/0001-01";"MASSA FALIDA DE CLASSIC SAUDE LTDA";;"114.579,31"
"83.094.193/0005-48";"MASSA FALIDA DE INTERFIBRA INDUSTRIAL SA";;"114.362,00"
"02.856.350/0001-80";"MASSA FALIDA DE VEMETEK TECIDOS E COUROS LTDA.";;"114.268,23"
"12.869.038/0005-08";"MASSA FALIDA DE SUAPE TEXTIL SA";"SUAPE";"113.604,58"
"91.664.623/0003-86";"CALCADOS CENTENARIO LTDA MASSA FALIDA";;"113.389,42"
"92.661.420/0003-07";"KARL IWERS S A COMERCIO DE AUTOMOVEIS MASSA FALIDA";;"113.329,57"
"17.254.004/0004-41";"MASSA FALIDA DE NAVAZ ENGENHARIA E COMERCIO LTDA";"GAMA";"113.315,87"
"87.374.534/0001-66";"MASSA FALIDA CARTONGEM CAIXA FORTE LTDA";;"112.312,30"
"23.401.920/0003-89";"MASSA FALIDA DA AP MOTOS COMERCIO IMPORTACAO E EXPORTACAO LTDA";;"112.028,76"
"80.227.085/0001-84";"CIFAL COMERCIO DECORACOES E REPRESENTACOES LTDA MASSA FALIDA";;"111.718,79"
"61.718.334/0001-90";"MASSA FALIDA DE MAXFER SERVICOS DE LIMPEZA LTDA";"MAXFER";"111.224,02"
"07.998.164/0007-94";"MASSA FALIDA DE COMPANHIA INDUSTRIAL BRASILEIRA DE ALMENTOS CBR";"GRANJA AQUIRAZ";"111.046,28"
"92.997.907/0136-88";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";;"111.005,30"
"92.997.907/0010-86";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"SUPER MERCADO DOSUL";"110.596,97"
"04.555.495/0001-76";"MASSA FALIDA DE ORGANIZACAO SUPERSITE DE SUPERMERCADOS LTDA";"SUPERVITA";"109.974,44"
"59.386.987/0001-77";"MASSA FALIDA DA PROCID PARTICIPACOES E NEGOCIOS SA";"PROCID";"109.833,79"
"92.997.907/0024-81";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";"ZAFFARI";"109.773,44"
"92.661.420/0002-18";"KARL IWERS S A COMERCIO DE AUTOMOVEIS MASSA FALIDA";;"109.496,87"
"89.728.117/0001-08";"MASSA FALIDA INDUSTRIAL DE TESOURAS SOL BRASIL LTDA";;"109.384,64"
"06.122.203/0001-37";"AUTO POSTO GASCOM IV LTDA  MASSA FALIDA";"POSTO GASCOM IV";"109.074,16"
"02.643.623/0001-08";"MASSA FALIDA  HB DISTRIBUIDORA DE MEDICAMENTOS LTDA";"DISTRIBUIDORA HB";"108.977,31"
"29.967.007/0001-69";"MASSA FALIDA SAMAKO SAPLING EMBALAGENS LTDA";;"108.800,10"
"91.708.230/0001-65";"SALGACOURO COMERCIO DE COUROS LTDA  MASSA FALIDA";;"108.795,45"
"76.483.916/0004-54";"MASSA FALIDA DE HERMES MACEDO SA";;"108.758,82"
"71.075.576/0001-66";"MASSA FALIDA DE DOMINUS MINERACAO LTDA";;"106.984,74"
"21.040.167/0001-56";"MASSA FALIDA DE PROTEC COMERCIO INDUSTRIA E REPRESENTACOES LTDA";;"106.417,44"
"86.466.521/0001-54";"MASSA FALIDA DE COMERCIAL TRIUNFO DE CONTAGEM LTDA";;"105.960,22"
"25.100.223/0023-67";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";"RODOVIARIO RAMOS";"104.828,58"
"92.752.831/0025-05";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"CAMBIAL";"104.617,80"
"05.148.607/0001-37";"MASSA FALIDA DA CONFECCOES NEFERTITE LTDA";;"104.497,44"
"10.833.704/0001-07";"MASSA FALIDA DE ARSIL INDUSTRIA E COMERCIO DE CONFECCOES LTDA";;"104.310,19"
"11.820.807/0001-97";"MASSA FALIDA DA BS COMERCIO REPRESENTACAO E DISTRIBUICAO DE REVESTIMENTOS LTDA";;"103.824,09"
"03.173.785/0001-92";"DROGARIA BORGHETT LTDA  MASSA FALIDA";"DROGARIA BORGHETTI";"103.221,11"
"92.660.141/0007-44";"ESTALEIRO SO SA  MASSA FALIDA";;"103.003,02"
"14.961.312/0003-38";"AGROPECUARIA SAO LUCAS SA  MASSA FALIDA";"FAZENDA CHAPADAO";"101.663,97"
"91.168.880/0001-65";"MASSA FALIDA BOLSI E DACROCE LTDA";;"101.505,04"
"91.664.623/0002-03";"CALCADOS CENTENARIO LTDA MASSA FALIDA";;"101.340,45"
"03.229.630/0021-74";"MASSA FALIDA DE IRMAOS SOARES LTDA";"SUPERMERCADOS SOARES";"101.289,35"
"01.453.172/0001-83";"SS SUPER SERVICE LTDA  MASSA FALIDA";;"101.008,70"
"41.207.119/0001-17";"MASSA FALIDA FIELD COMPUTADORES LTDA";"FIELDS COMPUTERS INC";"100.818,39"
"87.525.010/0025-04";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"100.753,92"
"72.526.783/0001-52";"MS PRODUTOS LTDA  MASSA FALIDA";;"100.739,13"
"49.806.730/0001-73";"MASSA FALIDA TRANSPORTADORA GUARU LTDA";;"100.694,40"
"09.539.023/0001-43";"MASSA FALIDA DE CLUBE DO LAR LTDA";"CLUBE DO LAR";"100.429,51"
"82.636.911/0002-55";"MASSA FALIDA DE SUL FABRIL S.A.";;"99.580,41"
"25.100.223/0038-43";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"99.523,22"
"92.721.661/0009-81";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"99.366,58"
"86.420.007/0001-88";"MASSA FALIDA DE PHE INDUSTRIAL LTDA";;"99.329,34"
"98.038.771/0101-35";"TRANSPORTADORA TRESMAIENSE LTDA. MASSA FALIDA.";;"99.001,45"
"58.882.242/0001-36";"MASSA FALIDA ICOPASA ACOS INDUSTRIA E COMERCIO LTDA";;"98.425,09"
"87.185.054/0003-19";"TRICOMAC COMERCIO DE MAQUINAS E FIOS MASSA FALIDA";"TRICOMAC";"97.930,74"
"79.004.727/0002-88";"MASSA FALIDA DE TECNOFIBRAS HVR AUTOMOTIVA SA";"TECNOFIBRAS";"97.224,31"
"33.360.603/0001-53";"MASSA FALIDA COMPANAIA MOACYR P DE SOUZA DE PAPEIS";"2 LIQUIDANTE JUDICIAL";"96.703,92"
"25.100.223/0022-86";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"96.546,77"
"02.953.373/0001-02";"MASSA FALIDA DE PRODUZA COMERCIO E REPRESENTACOES DE PRODUTOS AGRICOLAS LTDA";"PRODUZA";"95.177,21"
"10.201.169/0001-63";"MASSA FALIDA DE WEISS DE ALMEIDA ATIVIDADES FISICAS LTDA";;"94.978,78"
"82.639.410/0004-94";"TRANSPORTADORA BLUMENAUENSE SA- MASSA FALIDA";;"94.797,54"
"95.813.986/0038-17";"EMPRESA SANTA ROSA TRANSPORTES LTDA  MASSA FALIDA";"EMPRESA SANTA ROSA";"94.607,80"
"01.597.168/0018-37";"TINTO HOLDING LTDA MASSA FALIDA";;"93.849,51"
"31.505.589/0001-03";"MASSA FALIDA USINA NOVO HORIZONTE LTDA";;"93.546,65"
"04.581.862/0001-06";"25 DE AGOSTO COMERCIAL LTDA  MASSA FALIDA";"TRIBOS STREET WEAR";"92.992,47"
"87.525.010/0032-25";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"92.653,47"
"33.637.547/0001-51";"MASSA FALIDA QUINAN ADMINISTRADORA DE CONSORCIOS LTDA";"CONSORCIO QUINAN";"92.632,81"
"85.492.023/0001-13";"MASSA FALIDA DE MAXIPACK EMPACOTAMENTO ELETRONICO LTDA";;"92.356,40"
"91.666.529/0001-02";"MASSA FALIDA CALCADOS SUPERLY GAROTY SAIND E COMERCIO";;"92.127,04"
